dataset,filename,label
SensorScope,stb-15.test.out,IFOREST
SensorScope,stb-31.test.out,LOF
SensorScope,stb-4.test.out,AE
SensorScope,stb-6.test.out,PCA
SensorScope,stb-7.test.out,POLY
YAHOO,YahooA3Benchmark-TS100_data.out,CNN
YAHOO,YahooA3Benchmark-TS10_data.out,CNN
YAHOO,YahooA3Benchmark-TS13_data.out,CNN
YAHOO,YahooA3Benchmark-TS1_data.out,CNN
YAHOO,YahooA3Benchmark-TS21_data.out,CNN
YAHOO,YahooA3Benchmark-TS23_data.out,CNN
YAHOO,YahooA3Benchmark-TS24_data.out,CNN
YAHOO,YahooA3Benchmark-TS28_data.out,CNN
YAHOO,YahooA3Benchmark-TS2_data.out,CNN
YAHOO,YahooA3Benchmark-TS34_data.out,CNN
YAHOO,YahooA3Benchmark-TS35_data.out,CNN
YAHOO,YahooA3Benchmark-TS36_data.out,CNN
YAHOO,YahooA3Benchmark-TS42_data.out,CNN
YAHOO,YahooA3Benchmark-TS47_data.out,CNN
YAHOO,YahooA3Benchmark-TS5_data.out,CNN
YAHOO,YahooA3Benchmark-TS60_data.out,CNN
YAHOO,YahooA3Benchmark-TS71_data.out,CNN
YAHOO,YahooA3Benchmark-TS85_data.out,CNN
YAHOO,YahooA4Benchmark-TS14_data.out,CNN
YAHOO,YahooA4Benchmark-TS1_data.out,CNN
YAHOO,YahooA4Benchmark-TS31_data.out,CNN
YAHOO,YahooA4Benchmark-TS34_data.out,CNN
YAHOO,YahooA4Benchmark-TS35_data.out,CNN
YAHOO,YahooA4Benchmark-TS42_data.out,CNN
YAHOO,YahooA4Benchmark-TS4_data.out,CNN
YAHOO,YahooA4Benchmark-TS55_data.out,CNN
YAHOO,YahooA4Benchmark-TS56_data.out,CNN
YAHOO,YahooA4Benchmark-TS64_data.out,CNN
YAHOO,YahooA4Benchmark-TS7_data.out,CNN
YAHOO,YahooA4Benchmark-TS92_data.out,CNN
YAHOO,Yahoo_A1real_12_data.out,IFOREST1
YAHOO,Yahoo_A1real_13_data.out,IFOREST1
YAHOO,Yahoo_A1real_29_data.out,LSTM
YAHOO,Yahoo_A1real_33_data.out,IFOREST1
YAHOO,Yahoo_A1real_43_data.out,IFOREST
YAHOO,Yahoo_A1real_53_data.out,IFOREST1
YAHOO,Yahoo_A1real_61_data.out,CNN
YAHOO,Yahoo_A2synthetic_15_data.out,POLY
YAHOO,Yahoo_A2synthetic_17_data.out,CNN
YAHOO,Yahoo_A2synthetic_1_data.out,CNN
YAHOO,Yahoo_A2synthetic_20_data.out,CNN
YAHOO,Yahoo_A2synthetic_23_data.out,IFOREST1
YAHOO,Yahoo_A2synthetic_24_data.out,CNN
YAHOO,Yahoo_A2synthetic_2_data.out,IFOREST1
YAHOO,Yahoo_A2synthetic_31_data.out,CNN
YAHOO,Yahoo_A2synthetic_38_data.out,IFOREST1
YAHOO,Yahoo_A2synthetic_3_data.out,CNN
YAHOO,Yahoo_A2synthetic_4_data.out,LSTM
YAHOO,Yahoo_A2synthetic_51_data.out,CNN
YAHOO,Yahoo_A2synthetic_56_data.out,IFOREST1
YAHOO,Yahoo_A2synthetic_59_data.out,CNN
YAHOO,Yahoo_A2synthetic_63_data.out,HBOS
YAHOO,Yahoo_A2synthetic_66_data.out,CNN
YAHOO,Yahoo_A2synthetic_6_data.out,CNN
YAHOO,Yahoo_A2synthetic_79_data.out,IFOREST1
YAHOO,Yahoo_A2synthetic_7_data.out,IFOREST1
YAHOO,Yahoo_A2synthetic_89_data.out,CNN
YAHOO,Yahoo_A2synthetic_91_data.out,HBOS
YAHOO,Yahoo_A2synthetic_93_data.out,HBOS
PTB_XL,00001_hr.out,PCA
PTB_XL,00002_hr.out,OCSVM
PTB_XL,00003_hr.out,OCSVM
PTB_XL,00004_hr.out,OCSVM
PTB_XL,00005_hr.out,OCSVM
PTB_XL,00006_hr.out,OCSVM
PTB_XL,00007_hr.out,OCSVM
PTB_XL,00008_hr.out,MP
PTB_XL,00009_hr.out,OCSVM
PTB_XL,00010_hr.out,OCSVM
PTB_XL,00011_hr.out,OCSVM
PTB_XL,00012_hr.out,OCSVM
PTB_XL,00013_hr.out,OCSVM
PTB_XL,00014_hr.out,NORMA
PTB_XL,00015_hr.out,OCSVM
PTB_XL,00016_hr.out,OCSVM
PTB_XL,00017_hr.out,NORMA
PTB_XL,00018_hr.out,NORMA
PTB_XL,00019_hr.out,OCSVM
PTB_XL,00020_hr.out,NORMA
PTB_XL,00021_hr.out,OCSVM
PTB_XL,00022_hr.out,MP
PTB_XL,00023_hr.out,NORMA
PTB_XL,00024_hr.out,MP
PTB_XL,00025_hr.out,PCA
PTB_XL,00026_hr.out,OCSVM
PTB_XL,00027_hr.out,HBOS
PTB_XL,00028_hr.out,HBOS
PTB_XL,00029_hr.out,OCSVM
PTB_XL,00030_hr.out,MP
PTB_XL,00031_hr.out,OCSVM
PTB_XL,00032_hr.out,OCSVM
PTB_XL,00033_hr.out,OCSVM
PTB_XL,00034_hr.out,NORMA
PTB_XL,00035_hr.out,OCSVM
PTB_XL,00036_hr.out,OCSVM
PTB_XL,00037_hr.out,OCSVM
PTB_XL,00038_hr.out,PCA
PTB_XL,00039_hr.out,OCSVM
PTB_XL,00040_hr.out,OCSVM
PTB_XL,00041_hr.out,PCA
PTB_XL,00042_hr.out,HBOS
PTB_XL,00043_hr.out,IFOREST
PTB_XL,00044_hr.out,PCA
PTB_XL,00045_hr.out,PCA
PTB_XL,00046_hr.out,OCSVM
PTB_XL,00047_hr.out,OCSVM
PTB_XL,00048_hr.out,OCSVM
PTB_XL,00049_hr.out,OCSVM
PTB_XL,00050_hr.out,MP
PTB_XL,00051_hr.out,OCSVM
PTB_XL,00052_hr.out,OCSVM
PTB_XL,00053_hr.out,OCSVM
PTB_XL,00054_hr.out,OCSVM
PTB_XL,00055_hr.out,OCSVM
PTB_XL,00056_hr.out,OCSVM
PTB_XL,00057_hr.out,OCSVM
PTB_XL,00058_hr.out,OCSVM
PTB_XL,00059_hr.out,OCSVM
PTB_XL,00060_hr.out,OCSVM
PTB_XL,00061_hr.out,OCSVM
PTB_XL,00062_hr.out,OCSVM
PTB_XL,00063_hr.out,OCSVM
PTB_XL,00064_hr.out,OCSVM
PTB_XL,00065_hr.out,OCSVM
PTB_XL,00066_hr.out,OCSVM
PTB_XL,00067_hr.out,OCSVM
PTB_XL,00068_hr.out,PCA
PTB_XL,00069_hr.out,OCSVM
PTB_XL,00070_hr.out,LOF
PTB_XL,00071_hr.out,OCSVM
PTB_XL,00072_hr.out,OCSVM
PTB_XL,00073_hr.out,PCA
PTB_XL,00074_hr.out,OCSVM
PTB_XL,00075_hr.out,OCSVM
PTB_XL,00076_hr.out,HBOS
PTB_XL,00077_hr.out,OCSVM
PTB_XL,00078_hr.out,HBOS
PTB_XL,00079_hr.out,OCSVM
PTB_XL,00080_hr.out,OCSVM
PTB_XL,00081_hr.out,OCSVM
PTB_XL,00082_hr.out,PCA
PTB_XL,00083_hr.out,OCSVM
PTB_XL,00084_hr.out,HBOS
PTB_XL,00085_hr.out,OCSVM
PTB_XL,00086_hr.out,OCSVM
PTB_XL,00087_hr.out,OCSVM
PTB_XL,00088_hr.out,OCSVM
PTB_XL,00089_hr.out,OCSVM
PTB_XL,00090_hr.out,OCSVM
PTB_XL,00091_hr.out,OCSVM
PTB_XL,00092_hr.out,HBOS
PTB_XL,00093_hr.out,OCSVM
PTB_XL,00094_hr.out,OCSVM
PTB_XL,00095_hr.out,OCSVM
PTB_XL,00096_hr.out,OCSVM
PTB_XL,00097_hr.out,HBOS
PTB_XL,00098_hr.out,HBOS
PTB_XL,00099_hr.out,IFOREST
PTB_XL,00100_hr.out,PCA
PTB_XL,records500_00000_00001_hr.out,PCA
PTB_XL,records500_00000_00002_hr.out,OCSVM
PTB_XL,records500_00000_00003_hr.out,OCSVM
PTB_XL,records500_00000_00004_hr.out,OCSVM
PTB_XL,records500_00000_00005_hr.out,OCSVM
PTB_XL,records500_00000_00006_hr.out,OCSVM
PTB_XL,records500_00000_00007_hr.out,OCSVM
PTB_XL,records500_00000_00008_hr.out,MP
PTB_XL,records500_00000_00009_hr.out,OCSVM
PTB_XL,records500_00000_00010_hr.out,OCSVM
PTB_XL,records500_00000_00011_hr.out,OCSVM
PTB_XL,records500_00000_00012_hr.out,OCSVM
PTB_XL,records500_00000_00013_hr.out,OCSVM
PTB_XL,records500_00000_00014_hr.out,NORMA
PTB_XL,records500_00000_00015_hr.out,OCSVM
PTB_XL,records500_00000_00016_hr.out,OCSVM
PTB_XL,records500_00000_00017_hr.out,NORMA
PTB_XL,records500_00000_00018_hr.out,NORMA
PTB_XL,records500_00000_00019_hr.out,OCSVM
PTB_XL,records500_00000_00020_hr.out,NORMA
PTB_XL,records500_00000_00021_hr.out,OCSVM
PTB_XL,records500_00000_00022_hr.out,MP
PTB_XL,records500_00000_00023_hr.out,NORMA
PTB_XL,records500_00000_00024_hr.out,MP
PTB_XL,records500_00000_00025_hr.out,PCA
PTB_XL,records500_00000_00026_hr.out,OCSVM
PTB_XL,records500_00000_00027_hr.out,HBOS
PTB_XL,records500_00000_00028_hr.out,HBOS
PTB_XL,records500_00000_00029_hr.out,OCSVM
PTB_XL,records500_00000_00030_hr.out,MP
PTB_XL,records500_00000_00031_hr.out,OCSVM
PTB_XL,records500_00000_00032_hr.out,OCSVM
PTB_XL,records500_00000_00033_hr.out,OCSVM
PTB_XL,records500_00000_00034_hr.out,NORMA
PTB_XL,records500_00000_00035_hr.out,OCSVM
PTB_XL,records500_00000_00036_hr.out,OCSVM
PTB_XL,records500_00000_00037_hr.out,OCSVM
PTB_XL,records500_00000_00038_hr.out,PCA
PTB_XL,records500_00000_00039_hr.out,OCSVM
PTB_XL,records500_00000_00040_hr.out,OCSVM
PTB_XL,records500_00000_00041_hr.out,PCA
PTB_XL,records500_00000_00042_hr.out,HBOS
PTB_XL,records500_00000_00043_hr.out,IFOREST
PTB_XL,records500_00000_00044_hr.out,PCA
PTB_XL,records500_00000_00045_hr.out,PCA
PTB_XL,records500_00000_00046_hr.out,OCSVM
PTB_XL,records500_00000_00047_hr.out,OCSVM
PTB_XL,records500_00000_00048_hr.out,OCSVM
PTB_XL,records500_00000_00049_hr.out,OCSVM
PTB_XL,records500_00000_00050_hr.out,MP
PTB_XL,records500_00000_00051_hr.out,OCSVM
PTB_XL,records500_00000_00052_hr.out,OCSVM
PTB_XL,records500_00000_00053_hr.out,OCSVM
PTB_XL,records500_00000_00054_hr.out,OCSVM
PTB_XL,records500_00000_00055_hr.out,OCSVM
PTB_XL,records500_00000_00056_hr.out,OCSVM
PTB_XL,records500_00000_00057_hr.out,OCSVM
PTB_XL,records500_00000_00058_hr.out,OCSVM
PTB_XL,records500_00000_00059_hr.out,OCSVM
PTB_XL,records500_00000_00060_hr.out,OCSVM
PTB_XL,records500_00000_00061_hr.out,OCSVM
PTB_XL,records500_00000_00062_hr.out,OCSVM
PTB_XL,records500_00000_00063_hr.out,OCSVM
PTB_XL,records500_00000_00064_hr.out,OCSVM
PTB_XL,records500_00000_00065_hr.out,OCSVM
PTB_XL,records500_00000_00066_hr.out,OCSVM
PTB_XL,records500_00000_00067_hr.out,OCSVM
PTB_XL,records500_00000_00068_hr.out,PCA
PTB_XL,records500_00000_00069_hr.out,OCSVM
PTB_XL,records500_00000_00070_hr.out,LOF
PTB_XL,records500_00000_00071_hr.out,OCSVM
PTB_XL,records500_00000_00072_hr.out,OCSVM
PTB_XL,records500_00000_00073_hr.out,PCA
PTB_XL,records500_00000_00074_hr.out,OCSVM
PTB_XL,records500_00000_00075_hr.out,OCSVM
PTB_XL,records500_00000_00076_hr.out,HBOS
PTB_XL,records500_00000_00077_hr.out,OCSVM
PTB_XL,records500_00000_00078_hr.out,HBOS
PTB_XL,records500_00000_00079_hr.out,OCSVM
PTB_XL,records500_00000_00080_hr.out,OCSVM
PTB_XL,records500_00000_00081_hr.out,OCSVM
PTB_XL,records500_00000_00082_hr.out,PCA
PTB_XL,records500_00000_00083_hr.out,OCSVM
PTB_XL,records500_00000_00084_hr.out,HBOS
PTB_XL,records500_00000_00085_hr.out,OCSVM
PTB_XL,records500_00000_00086_hr.out,OCSVM
PTB_XL,records500_00000_00087_hr.out,OCSVM
PTB_XL,records500_00000_00088_hr.out,OCSVM
PTB_XL,records500_00000_00089_hr.out,OCSVM
PTB_XL,records500_00000_00090_hr.out,OCSVM
PTB_XL,records500_00000_00091_hr.out,OCSVM
PTB_XL,records500_00000_00092_hr.out,HBOS
PTB_XL,records500_00000_00093_hr.out,OCSVM
PTB_XL,records500_00000_00094_hr.out,OCSVM
PTB_XL,records500_00000_00095_hr.out,OCSVM
PTB_XL,records500_00000_00096_hr.out,OCSVM
PTB_XL,records500_00000_00097_hr.out,HBOS
PTB_XL,records500_00000_00098_hr.out,HBOS
PTB_XL,records500_00000_00099_hr.out,IFOREST
PTB_XL,records500_00000_00100_hr.out,PCA
PTB_XL,records500_00000_00101_hr.out,OCSVM
PTB_XL,records500_00000_00102_hr.out,LOF
PTB_XL,records500_00000_00103_hr.out,PCA
PTB_XL,records500_00000_00104_hr.out,IFOREST
PTB_XL,records500_00000_00105_hr.out,OCSVM
PTB_XL,records500_00000_00106_hr.out,OCSVM
PTB_XL,records500_00000_00107_hr.out,HBOS
PTB_XL,records500_00000_00108_hr.out,OCSVM
PTB_XL,records500_00000_00109_hr.out,HBOS
PTB_XL,records500_00000_00110_hr.out,OCSVM
PTB_XL,records500_00000_00111_hr.out,OCSVM
PTB_XL,records500_00000_00112_hr.out,MP
PTB_XL,records500_00000_00113_hr.out,HBOS
PTB_XL,records500_00000_00114_hr.out,OCSVM
PTB_XL,records500_00000_00115_hr.out,OCSVM
PTB_XL,records500_00000_00116_hr.out,OCSVM
PTB_XL,records500_00000_00117_hr.out,PCA
PTB_XL,records500_00000_00118_hr.out,OCSVM
PTB_XL,records500_00000_00119_hr.out,OCSVM
PTB_XL,records500_00000_00120_hr.out,OCSVM
PTB_XL,records500_00000_00121_hr.out,PCA
PTB_XL,records500_00000_00122_hr.out,OCSVM
PTB_XL,records500_00000_00123_hr.out,PCA
PTB_XL,records500_00000_00124_hr.out,OCSVM
PTB_XL,records500_00000_00125_hr.out,OCSVM
PTB_XL,records500_00000_00126_hr.out,OCSVM
PTB_XL,records500_00000_00127_hr.out,OCSVM
PTB_XL,records500_00000_00128_hr.out,MP
PTB_XL,records500_00000_00129_hr.out,OCSVM
PTB_XL,records500_00000_00130_hr.out,MP
PTB_XL,records500_00000_00131_hr.out,OCSVM
PTB_XL,records500_00000_00132_hr.out,PCA
PTB_XL,records500_00000_00133_hr.out,OCSVM
PTB_XL,records500_00000_00134_hr.out,OCSVM
PTB_XL,records500_00000_00135_hr.out,NORMA
PTB_XL,records500_00000_00136_hr.out,OCSVM
PTB_XL,records500_00000_00138_hr.out,OCSVM
PTB_XL,records500_00000_00144_hr.out,MP
PTB_XL,records500_00000_00146_hr.out,OCSVM
PTB_XL,records500_00000_00147_hr.out,OCSVM
PTB_XL,records500_00000_00148_hr.out,PCA
PTB_XL,records500_00000_00149_hr.out,OCSVM
PTB_XL,records500_00000_00150_hr.out,PCA
PTB_XL,records500_00000_00151_hr.out,HBOS
PTB_XL,records500_00000_00152_hr.out,OCSVM
PTB_XL,records500_00000_00153_hr.out,IFOREST
PTB_XL,records500_00000_00154_hr.out,OCSVM
PTB_XL,records500_00000_00155_hr.out,PCA
PTB_XL,records500_00000_00156_hr.out,OCSVM
PTB_XL,records500_00000_00157_hr.out,PCA
PTB_XL,records500_00000_00158_hr.out,HBOS
PTB_XL,records500_00000_00159_hr.out,PCA
PTB_XL,records500_00000_00160_hr.out,PCA
PTB_XL,records500_00000_00161_hr.out,MP
PTB_XL,records500_00000_00162_hr.out,PCA
PTB_XL,records500_00000_00163_hr.out,HBOS
PTB_XL,records500_00000_00164_hr.out,OCSVM
PTB_XL,records500_00000_00165_hr.out,OCSVM
PTB_XL,records500_00000_00166_hr.out,MP
PTB_XL,records500_00000_00167_hr.out,OCSVM
PTB_XL,records500_00000_00168_hr.out,HBOS
PTB_XL,records500_00000_00169_hr.out,NORMA
PTB_XL,records500_00000_00170_hr.out,PCA
PTB_XL,records500_00000_00171_hr.out,OCSVM
PTB_XL,records500_00000_00172_hr.out,NORMA
PTB_XL,records500_00000_00173_hr.out,OCSVM
PTB_XL,records500_00000_00174_hr.out,OCSVM
PTB_XL,records500_00000_00175_hr.out,NORMA
PTB_XL,records500_00000_00176_hr.out,OCSVM
PTB_XL,records500_00000_00177_hr.out,PCA
PTB_XL,records500_00000_00178_hr.out,OCSVM
PTB_XL,records500_00000_00179_hr.out,PCA
PTB_XL,records500_00000_00180_hr.out,MP
PTB_XL,records500_00000_00181_hr.out,MP
PTB_XL,records500_00000_00182_hr.out,PCA
PTB_XL,records500_00000_00183_hr.out,OCSVM
PTB_XL,records500_00000_00184_hr.out,PCA
PTB_XL,records500_00000_00185_hr.out,OCSVM
PTB_XL,records500_00000_00186_hr.out,OCSVM
PTB_XL,records500_00000_00187_hr.out,OCSVM
PTB_XL,records500_00000_00188_hr.out,PCA
PTB_XL,records500_00000_00189_hr.out,PCA
PTB_XL,records500_00000_00190_hr.out,LOF
PTB_XL,records500_00000_00191_hr.out,OCSVM
PTB_XL,records500_00000_00192_hr.out,OCSVM
PTB_XL,records500_00000_00193_hr.out,NORMA
PTB_XL,records500_00000_00194_hr.out,OCSVM
PTB_XL,records500_00000_00195_hr.out,MP
PTB_XL,records500_00000_00196_hr.out,OCSVM
PTB_XL,records500_00000_00197_hr.out,OCSVM
PTB_XL,records500_00000_00198_hr.out,LOF
PTB_XL,records500_00000_00199_hr.out,OCSVM
PTB_XL,records500_00000_00200_hr.out,MP
PTB_XL,records500_00000_00201_hr.out,NORMA
PTB_XL,records500_00000_00202_hr.out,OCSVM
PTB_XL,records500_00000_00203_hr.out,OCSVM
PTB_XL,records500_00000_00204_hr.out,OCSVM
PTB_XL,records500_00000_00205_hr.out,OCSVM
PTB_XL,records500_00000_00206_hr.out,HBOS
PTB_XL,records500_00000_00207_hr.out,OCSVM
PTB_XL,records500_00000_00208_hr.out,OCSVM
PTB_XL,records500_00000_00209_hr.out,OCSVM
PTB_XL,records500_00000_00210_hr.out,PCA
PTB_XL,records500_00000_00211_hr.out,PCA
PTB_XL,records500_00000_00212_hr.out,NORMA
PTB_XL,records500_00000_00213_hr.out,IFOREST
PTB_XL,records500_00000_00214_hr.out,OCSVM
PTB_XL,records500_00000_00215_hr.out,MP
PTB_XL,records500_00000_00216_hr.out,OCSVM
PTB_XL,records500_00000_00217_hr.out,PCA
PTB_XL,records500_00000_00218_hr.out,OCSVM
PTB_XL,records500_00000_00219_hr.out,OCSVM
PTB_XL,records500_00000_00220_hr.out,PCA
PTB_XL,records500_00000_00221_hr.out,OCSVM
PTB_XL,records500_00000_00222_hr.out,HBOS
PTB_XL,records500_00000_00223_hr.out,OCSVM
PTB_XL,records500_00000_00224_hr.out,OCSVM
PTB_XL,records500_00000_00225_hr.out,HBOS
PTB_XL,records500_00000_00226_hr.out,PCA
PTB_XL,records500_00000_00227_hr.out,OCSVM
PTB_XL,records500_00000_00228_hr.out,OCSVM
PTB_XL,records500_00000_00229_hr.out,PCA
PTB_XL,records500_00000_00230_hr.out,OCSVM
PTB_XL,records500_00000_00231_hr.out,OCSVM
PTB_XL,records500_00000_00232_hr.out,OCSVM
PTB_XL,records500_00000_00233_hr.out,OCSVM
PTB_XL,records500_00000_00234_hr.out,PCA
PTB_XL,records500_00000_00235_hr.out,PCA
PTB_XL,records500_00000_00236_hr.out,OCSVM
PTB_XL,records500_00000_00237_hr.out,OCSVM
PTB_XL,records500_00000_00238_hr.out,MP
PTB_XL,records500_00000_00239_hr.out,OCSVM
PTB_XL,records500_00000_00240_hr.out,MP
PTB_XL,records500_00000_00241_hr.out,OCSVM
PTB_XL,records500_00000_00242_hr.out,OCSVM
PTB_XL,records500_00000_00243_hr.out,OCSVM
PTB_XL,records500_00000_00244_hr.out,OCSVM
PTB_XL,records500_00000_00245_hr.out,OCSVM
PTB_XL,records500_00000_00246_hr.out,OCSVM
PTB_XL,records500_00000_00247_hr.out,OCSVM
PTB_XL,records500_00000_00248_hr.out,NORMA
PTB_XL,records500_00000_00249_hr.out,OCSVM
PTB_XL,records500_00000_00250_hr.out,OCSVM
PTB_XL,records500_00000_00251_hr.out,OCSVM
PTB_XL,records500_00000_00252_hr.out,OCSVM
PTB_XL,records500_00000_00253_hr.out,NORMA
PTB_XL,records500_00000_00254_hr.out,LOF
PTB_XL,records500_00000_00255_hr.out,OCSVM
PTB_XL,records500_00000_00256_hr.out,PCA
PTB_XL,records500_00000_00257_hr.out,LOF
PTB_XL,records500_00000_00258_hr.out,PCA
PTB_XL,records500_00000_00259_hr.out,OCSVM
PTB_XL,records500_00000_00260_hr.out,PCA
PTB_XL,records500_00000_00261_hr.out,PCA
PTB_XL,records500_00000_00262_hr.out,OCSVM
PTB_XL,records500_00000_00263_hr.out,OCSVM
PTB_XL,records500_00000_00264_hr.out,OCSVM
PTB_XL,records500_00000_00265_hr.out,OCSVM
PTB_XL,records500_00000_00266_hr.out,MP
PTB_XL,records500_00000_00267_hr.out,OCSVM
PTB_XL,records500_00000_00268_hr.out,MP
PTB_XL,records500_00000_00269_hr.out,MP
PTB_XL,records500_00000_00270_hr.out,NORMA
PTB_XL,records500_00000_00271_hr.out,OCSVM
PTB_XL,records500_00000_00272_hr.out,OCSVM
PTB_XL,records500_00000_00273_hr.out,OCSVM
PTB_XL,records500_00000_00274_hr.out,PCA
PTB_XL,records500_00000_00275_hr.out,MP
PTB_XL,records500_00000_00276_hr.out,OCSVM
PTB_XL,records500_00000_00277_hr.out,OCSVM
PTB_XL,records500_00000_00278_hr.out,OCSVM
PTB_XL,records500_00000_00279_hr.out,PCA
PTB_XL,records500_00000_00280_hr.out,PCA
PTB_XL,records500_00000_00281_hr.out,MP
PTB_XL,records500_00000_00282_hr.out,PCA
PTB_XL,records500_00000_00283_hr.out,OCSVM
PTB_XL,records500_00000_00284_hr.out,OCSVM
PTB_XL,records500_00000_00285_hr.out,PCA
PTB_XL,records500_00000_00286_hr.out,PCA
PTB_XL,records500_00000_00287_hr.out,OCSVM
PTB_XL,records500_00000_00288_hr.out,LOF
PTB_XL,records500_00000_00289_hr.out,OCSVM
PTB_XL,records500_00000_00290_hr.out,PCA
PTB_XL,records500_00000_00291_hr.out,OCSVM
PTB_XL,records500_00000_00292_hr.out,OCSVM
PTB_XL,records500_00000_00293_hr.out,HBOS
PTB_XL,records500_00000_00294_hr.out,OCSVM
PTB_XL,records500_00000_00295_hr.out,PCA
PTB_XL,records500_00000_00296_hr.out,LOF
PTB_XL,records500_00000_00297_hr.out,OCSVM
PTB_XL,records500_00000_00298_hr.out,OCSVM
PTB_XL,records500_00000_00299_hr.out,OCSVM
PTB_XL,records500_00000_00300_hr.out,HBOS
PTB_XL,records500_00000_00301_hr.out,PCA
PTB_XL,records500_00000_00302_hr.out,OCSVM
PTB_XL,records500_00000_00303_hr.out,OCSVM
PTB_XL,records500_00000_00304_hr.out,MP
PTB_XL,records500_00000_00305_hr.out,HBOS
PTB_XL,records500_00000_00306_hr.out,OCSVM
PTB_XL,records500_00000_00307_hr.out,NORMA
PTB_XL,records500_00000_00308_hr.out,HBOS
PTB_XL,records500_00000_00309_hr.out,OCSVM
PTB_XL,records500_00000_00310_hr.out,OCSVM
PTB_XL,records500_00000_00311_hr.out,OCSVM
PTB_XL,records500_00000_00312_hr.out,OCSVM
PTB_XL,records500_00000_00313_hr.out,OCSVM
PTB_XL,records500_00000_00314_hr.out,OCSVM
PTB_XL,records500_00000_00315_hr.out,OCSVM
PTB_XL,records500_00000_00316_hr.out,OCSVM
PTB_XL,records500_00000_00317_hr.out,HBOS
PTB_XL,records500_00000_00318_hr.out,NORMA
PTB_XL,records500_00000_00319_hr.out,NORMA
PTB_XL,records500_00000_00320_hr.out,HBOS
PTB_XL,records500_00000_00321_hr.out,OCSVM
PTB_XL,records500_00000_00322_hr.out,HBOS
PTB_XL,records500_00000_00323_hr.out,OCSVM
PTB_XL,records500_00000_00324_hr.out,OCSVM
PTB_XL,records500_00000_00325_hr.out,OCSVM
PTB_XL,records500_00000_00326_hr.out,OCSVM
PTB_XL,records500_00000_00327_hr.out,OCSVM
PTB_XL,records500_00000_00328_hr.out,OCSVM
PTB_XL,records500_00000_00329_hr.out,OCSVM
PTB_XL,records500_00000_00330_hr.out,OCSVM
PTB_XL,records500_00000_00331_hr.out,PCA
PTB_XL,records500_00000_00332_hr.out,OCSVM
PTB_XL,records500_00000_00333_hr.out,PCA
PTB_XL,records500_00000_00334_hr.out,OCSVM
PTB_XL,records500_00000_00335_hr.out,OCSVM
PTB_XL,records500_00000_00336_hr.out,OCSVM
PTB_XL,records500_00000_00337_hr.out,OCSVM
PTB_XL,records500_00000_00338_hr.out,HBOS
PTB_XL,records500_00000_00339_hr.out,OCSVM
PTB_XL,records500_00000_00340_hr.out,OCSVM
PTB_XL,records500_00000_00341_hr.out,OCSVM
PTB_XL,records500_00000_00342_hr.out,HBOS
PTB_XL,records500_00000_00343_hr.out,OCSVM
PTB_XL,records500_00000_00344_hr.out,OCSVM
PTB_XL,records500_00000_00345_hr.out,OCSVM
PTB_XL,records500_00000_00346_hr.out,MP
PTB_XL,records500_00000_00347_hr.out,OCSVM
PTB_XL,records500_00000_00348_hr.out,MP
PTB_XL,records500_00000_00349_hr.out,OCSVM
PTB_XL,records500_00000_00350_hr.out,PCA
PTB_XL,records500_00000_00351_hr.out,OCSVM
PTB_XL,records500_00000_00352_hr.out,MP
PTB_XL,records500_00000_00353_hr.out,OCSVM
PTB_XL,records500_00000_00354_hr.out,OCSVM
PTB_XL,records500_00000_00355_hr.out,OCSVM
PTB_XL,records500_00000_00356_hr.out,OCSVM
PTB_XL,records500_00000_00357_hr.out,OCSVM
PTB_XL,records500_00000_00358_hr.out,OCSVM
PTB_XL,records500_00000_00359_hr.out,HBOS
PTB_XL,records500_00000_00360_hr.out,MP
PTB_XL,records500_00000_00361_hr.out,OCSVM
PTB_XL,records500_00000_00362_hr.out,OCSVM
PTB_XL,records500_00000_00363_hr.out,OCSVM
PTB_XL,records500_00000_00364_hr.out,OCSVM
PTB_XL,records500_00000_00365_hr.out,OCSVM
PTB_XL,records500_00000_00366_hr.out,OCSVM
PTB_XL,records500_00000_00367_hr.out,HBOS
PTB_XL,records500_00000_00368_hr.out,PCA
PTB_XL,records500_00000_00369_hr.out,PCA
PTB_XL,records500_00000_00370_hr.out,OCSVM
PTB_XL,records500_00000_00371_hr.out,OCSVM
PTB_XL,records500_00000_00372_hr.out,LOF
PTB_XL,records500_00000_00373_hr.out,OCSVM
PTB_XL,records500_00000_00374_hr.out,OCSVM
PTB_XL,records500_00000_00375_hr.out,OCSVM
PTB_XL,records500_00000_00376_hr.out,OCSVM
PTB_XL,records500_00000_00377_hr.out,OCSVM
PTB_XL,records500_00000_00378_hr.out,PCA
PTB_XL,records500_00000_00379_hr.out,HBOS
PTB_XL,records500_00000_00380_hr.out,OCSVM
PTB_XL,records500_00000_00381_hr.out,MP
PTB_XL,records500_00000_00382_hr.out,OCSVM
PTB_XL,records500_00000_00383_hr.out,OCSVM
PTB_XL,records500_00000_00384_hr.out,OCSVM
PTB_XL,records500_00000_00385_hr.out,PCA
PTB_XL,records500_00000_00386_hr.out,PCA
PTB_XL,records500_00000_00387_hr.out,OCSVM
PTB_XL,records500_00000_00388_hr.out,PCA
PTB_XL,records500_00000_00389_hr.out,OCSVM
PTB_XL,records500_00000_00390_hr.out,PCA
PTB_XL,records500_00000_00391_hr.out,OCSVM
PTB_XL,records500_00000_00392_hr.out,OCSVM
